
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-04-06 10:40:03 /api/internal/cameras .............................................................. ~ 516.62ms
  2026-04-06 10:40:04 /api/detections/report ................................................................... ~ 1s
  2026-04-06 10:40:04 /frames/cam_1.jpg?t=1775450404203 ........................................................ ~ 1s
  2026-04-06 10:40:05 /api/detections/latest ............................................................. ~ 513.23ms
  2026-04-06 10:40:05 /frames/cam_1.jpg?t=1775450405197 .................................................... ~ 0.27ms
  2026-04-06 10:40:06 /frames/cam_1.jpg?t=1775450406194 .................................................... ~ 0.85ms
  2026-04-06 10:40:07 /api/detections/latest ............................................................. ~ 503.87ms
  2026-04-06 10:40:07 /frames/cam_1.jpg?t=1775450407192 .................................................. ~ 507.18ms
  2026-04-06 10:40:08 /frames/cam_1.jpg?t=1775450408191 ................................................... ~ 60.64ms
  2026-04-06 10:40:09 /api/detections/report ............................................................. ~ 515.17ms
  2026-04-06 10:40:09 /frames/cam_1.jpg?t=1775450409191 .................................................. ~ 519.61ms
  2026-04-06 10:40:10 /api/detections/latest ............................................................. ~ 512.93ms
  2026-04-06 10:40:10 /frames/cam_1.jpg?t=1775450410204 .................................................. ~ 516.31ms
  2026-04-06 10:40:11 /frames/cam_1.jpg?t=1775450411195 .................................................... ~ 0.85ms
  2026-04-06 10:40:12 /frames/cam_1.jpg?t=1775450412203 .................................................... ~ 2.36ms
  2026-04-06 10:40:13 /api/detections/latest ............................................................... ~ 0.95ms
  2026-04-06 10:40:13 /frames/cam_1.jpg?t=1775450413202 .................................................... ~ 4.54ms
  2026-04-06 10:40:14 /frames/cam_1.jpg?t=1775450414199 .................................................... ~ 1.20ms
  2026-04-06 10:40:14 /api/detections/report ............................................................. ~ 512.67ms
  2026-04-06 10:40:15 /frames/cam_1.jpg?t=1775450415254 .................................................... ~ 0.83ms
  2026-04-06 10:40:16 /api/detections/latest ............................................................. ~ 502.88ms
  2026-04-06 10:40:16 /frames/cam_1.jpg?t=1775450416204 .................................................. ~ 616.98ms
  2026-04-06 10:40:17 /frames/cam_1.jpg?t=1775450417201 ................................................... ~ 42.43ms
  2026-04-06 10:40:18 /frames/cam_1.jpg?t=1775450418197 .................................................... ~ 0.79ms
  2026-04-06 10:40:19 /api/internal/cameras ............................................................... ~ 74.71ms
  2026-04-06 10:40:19 /api/detections/report ............................................................. ~ 503.40ms
  2026-04-06 10:40:19 /api/detections/latest ............................................................. ~ 521.20ms
  2026-04-06 10:40:19 /frames/cam_1.jpg?t=1775450419203 ........................................................ ~ 1s
  2026-04-06 10:40:20 /frames/cam_1.jpg?t=1775450420215 .................................................... ~ 2.51ms
  2026-04-06 10:40:21 /frames/cam_1.jpg?t=1775450421230 .................................................... ~ 0.48ms
  2026-04-06 10:40:30 /api/detections/latest ............................................................. ~ 506.03ms
  2026-04-06 10:40:30 /frames/cam_1.jpg?t=1775450430195 .................................................. ~ 509.36ms
  2026-04-06 10:40:30 /api/detections/report ............................................................. ~ 512.99ms
  2026-04-06 10:40:34 /api/internal/cameras .............................................................. ~ 513.34ms
  2026-04-06 10:40:47 /api/detections/latest ............................................................. ~ 509.64ms
  2026-04-06 10:40:47 /api/detections/report ................................................................... ~ 1s
  2026-04-06 10:40:47 /frames/cam_1.jpg?t=1775450447865 ........................................................ ~ 1s
  2026-04-06 10:40:49 /api/detections/report ............................................................. ~ 506.19ms
  2026-04-06 10:40:49 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:40:49 /frames/cam_1.jpg?t=1775450449196 ........................................................ ~ 1s
  2026-04-06 10:40:50 /api/internal/cameras .............................................................. ~ 546.91ms
  2026-04-06 10:40:49 /frames/cam_1.jpg?t=1775450449706 ........................................................ ~ 1s
  2026-04-06 10:40:50 /frames/cam_1.jpg?t=1775450450609 .................................................... ~ 4.76ms
  2026-04-06 10:40:51 /dashboard ............................................................................... ~ 1s
  2026-04-06 10:40:52 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:40:51 /frames/cam_1.jpg?t=1775450451608 ........................................................ ~ 1s
  2026-04-06 10:41:05 /api/internal/cameras .............................................................. ~ 516.60ms
  2026-04-06 10:41:21 /api/internal/cameras .............................................................. ~ 508.20ms
  2026-04-06 10:41:36 /api/internal/cameras .............................................................. ~ 515.33ms
  2026-04-06 10:41:47 /camera-config ..................................................................... ~ 517.61ms
  2026-04-06 10:41:51 /api/internal/cameras ................................................................ ~ 0.84ms
  2026-04-06 10:42:07 /api/internal/cameras .............................................................. ~ 511.40ms
  2026-04-06 10:42:22 /api/internal/cameras .............................................................. ~ 515.89ms
  2026-04-06 10:42:38 /api/internal/cameras .............................................................. ~ 502.06ms
  2026-04-06 10:41:47 .......................................................................................... ~ 1m
  2026-04-06 10:42:53 /api/internal/cameras .............................................................. ~ 505.89ms
  2026-04-06 10:43:09 /api/internal/cameras .............................................................. ~ 503.56ms
  2026-04-06 10:43:12 /login ............................................................................. ~ 522.77ms
  2026-04-06 10:43:12 /favicon.ico ............................................................................. ~ 5s
  2026-04-06 10:43:25 /api/internal/cameras .................................................................... ~ 2s
  2026-04-06 10:43:36 /camera-config ........................................................................... ~ 2s
  2026-04-06 10:43:42 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:43:46 /login ................................................................................... ~ 5s
  2026-04-06 10:43:46 /login ................................................................................... ~ 6s
  2026-04-06 10:43:59 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:44:15 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:44:27 /login ................................................................................... ~ 2s
  2026-04-06 10:44:27 /login ................................................................................... ~ 3s
  2026-04-06 10:44:32 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:44:37 /dashboard ............................................................................... ~ 2s
  2026-04-06 10:44:37 /login ................................................................................... ~ 3s
  2026-04-06 10:44:34 .......................................................................................... ~ 6s
  2026-04-06 10:44:34 .......................................................................................... ~ 6s
  2026-04-06 10:44:43 /cameras/1/stream ........................................................................ ~ 1s
  2026-04-06 10:44:44 /cameras/1/stream .................................................................. ~ 510.13ms
  2026-04-06 10:44:44 /favicon.ico ............................................................................. ~ 1s
  2026-04-06 10:43:36 ...................................................................................... ~ 1m 10s
  2026-04-06 10:44:48 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:44:59 /api/detections/report ................................................................... ~ 1s
  2026-04-06 10:45:00 /login ................................................................................... ~ 1s
  2026-04-06 10:45:00 /login ................................................................................... ~ 3s
  2026-04-06 10:45:04 /api/internal/cameras .............................................................. ~ 568.44ms
  2026-04-06 10:45:00 /api/detections/report .................................................................. ~ 13s
  2026-04-06 10:45:20 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:45:29 /api/detections/report ................................................................... ~ 2s
  2026-04-06 10:45:36 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:45:31 /api/detections/report .................................................................. ~ 13s
  2026-04-06 10:45:52 /api/internal/cameras .............................................................. ~ 528.69ms
  2026-04-06 10:45:59 /api/detections/report ............................................................. ~ 502.20ms
  2026-04-06 10:46:08 /api/internal/cameras .............................................................. ~ 502.22ms
  2026-04-06 10:45:59 /api/detections/report .................................................................. ~ 14s
  2026-04-06 10:46:23 /api/internal/cameras .............................................................. ~ 516.06ms
  2026-04-06 10:46:29 /api/detections/report ............................................................. ~ 517.39ms
  2026-04-06 10:46:39 /api/internal/cameras .............................................................. ~ 509.08ms
  2026-04-06 10:46:29 /api/detections/report .................................................................. ~ 14s
  2026-04-06 10:46:54 /api/internal/cameras .............................................................. ~ 509.44ms
  2026-04-06 10:46:59 /api/detections/report ............................................................. ~ 501.56ms
  2026-04-06 10:47:09 /api/internal/cameras .............................................................. ~ 515.84ms
  2026-04-06 10:46:59 /api/detections/report .................................................................. ~ 14s
  2026-04-06 10:47:25 /api/internal/cameras ................................................................ ~ 0.78ms
  2026-04-06 10:47:29 /api/detections/report ............................................................. ~ 510.22ms
  2026-04-06 10:47:37 /login ................................................................................... ~ 1s
  2026-04-06 10:47:37 /dashboard ............................................................................... ~ 1s
  2026-04-06 10:47:40 /api/internal/cameras .............................................................. ~ 511.73ms
  2026-04-06 10:47:29 /api/detections/report .................................................................. ~ 14s
  2026-04-06 10:47:56 /api/internal/cameras ................................................................ ~ 0.49ms
  2026-04-06 10:47:59 /api/detections/report ............................................................. ~ 508.46ms
  2026-04-06 10:48:11 /api/internal/cameras ................................................................ ~ 0.83ms
  2026-04-06 10:48:13 /dashboard ......................................................................... ~ 523.47ms
  2026-04-06 10:48:26 /api/internal/cameras .................................................................... ~ 2s
  2026-04-06 10:47:59 /gate ................................................................................... ~ 33s
  2026-04-06 10:48:33 /login ................................................................................... ~ 1s
  2026-04-06 10:48:39 /login ................................................................................... ~ 2s
  2026-04-06 10:48:13 /dashboard .............................................................................. ~ 30s
  2026-04-06 10:48:43 /gate .................................................................................... ~ 1s
  2026-04-06 10:48:44 /api/internal/cameras .............................................................. ~ 505.90ms
  2026-04-06 10:48:45 /api/v1/gate/report ................................................................ ~ 515.68ms
  2026-04-06 10:48:45 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:48:43 /frames/cam_1.jpg?t=1775450924 ........................................................... ~ 2s
  2026-04-06 10:48:46 /frames/cam_1.jpg?t=1775450925104 .................................................. ~ 622.96ms
  2026-04-06 10:48:46 /frames/cam_1.jpg?t=1775450926105 ................................................... ~ 35.54ms
  2026-04-06 10:48:47 /frames/cam_1.jpg?t=1775450927572 .................................................... ~ 1.10ms
  2026-04-06 10:48:48 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:48:48 /frames/cam_1.jpg?t=1775450928106 ........................................................ ~ 1s
  2026-04-06 10:48:49 /frames/cam_1.jpg?t=1775450929160 .................................................... ~ 0.60ms
  2026-04-06 10:48:50 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:48:50 /frames/cam_1.jpg?t=1775450930122 ........................................................ ~ 1s
  2026-04-06 10:48:51 /api/detections/latest ............................................................. ~ 513.11ms
  2026-04-06 10:48:51 /frames/cam_1.jpg?t=1775450931234 .................................................. ~ 537.19ms
  2026-04-06 10:48:52 /frames/cam_1.jpg?t=1775450932119 .................................................... ~ 5.44ms
  2026-04-06 10:48:53 /frames/cam_1.jpg?t=1775450933112 .................................................... ~ 1.01ms
  2026-04-06 10:48:54 /frames/cam_1.jpg?t=1775450934105 .................................................... ~ 3.30ms
  2026-04-06 10:48:54 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:48:55 /frames/cam_1.jpg?t=1775450935104 .................................................... ~ 0.34ms
  2026-04-06 10:48:55 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:48:56 /frames/cam_1.jpg?t=1775450936105 .................................................... ~ 0.55ms
  2026-04-06 10:48:57 /frames/cam_1.jpg?t=1775450937111 .................................................... ~ 2.17ms
  2026-04-06 10:48:57 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:48:59 /frames/cam_1.jpg?t=1775450939213 .................................................... ~ 0.96ms
  2026-04-06 10:49:00 /frames/cam_1.jpg?t=1775450940159 .................................................... ~ 3.08ms
  2026-04-06 10:49:00 /api/v1/gate/report ...................................................................... ~ 2s
  2026-04-06 10:49:02 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:49:02 /api/internal/cameras .................................................................... ~ 2s
  2026-04-06 10:49:04 /dashboard ............................................................................... ~ 3s
  2026-04-06 10:49:05 /frames/cam_1.jpg?t=1775450941404 ........................................................ ~ 2s
  2026-04-06 10:49:07 /frames/cam_1.jpg?t=1775450942124 ................................................... ~ 11.15ms
  2026-04-06 10:49:07 /api/detections/latest ................................................................... ~ 3s
  2026-04-06 10:49:07 /frames/cam_1.jpg?t=1775450943111 ........................................................ ~ 3s
  2026-04-06 10:49:07 /frames/cam_1.jpg?t=1775450944108 ........................................................ ~ 3s
  2026-04-06 10:49:11 /api/v1/gate/report ...................................................................... ~ 2s
  2026-04-06 10:49:07 /frames/cam_1.jpg?t=1775450945116 ........................................................ ~ 5s
  2026-04-06 10:49:13 /api/detections/latest ................................................................... ~ 3s
  2026-04-06 10:49:11 /frames/cam_1.jpg?t=1775450946116 ........................................................ ~ 5s
  2026-04-06 10:49:13 /frames/cam_1.jpg?t=1775450947119 ........................................................ ~ 3s
  2026-04-06 10:48:39 /login .................................................................................. ~ 41s
  2026-04-06 10:49:20 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:48:41 /gate ................................................................................... ~ 41s
  2026-04-06 10:49:24 /api/detections/latest ............................................................. ~ 513.16ms
  2026-04-06 10:49:24 /api/v1/gate/report ................................................................ ~ 518.23ms
  2026-04-06 10:49:24 /frames/cam_1.jpg?t=1775450963 ..................................................... ~ 521.94ms
  2026-04-06 10:49:25 /frames/cam_1.jpg?t=1775450963921 .................................................... ~ 4.47ms
  2026-04-06 10:49:25 /frames/cam_1.jpg?t=1775450964924 .................................................... ~ 8.83ms
  2026-04-06 10:49:26 /frames/cam_1.jpg?t=1775450965935 .................................................. ~ 286.96ms
  2026-04-06 10:49:26 /frames/cam_1.jpg?t=1775450966925 .................................................. ~ 516.42ms
  2026-04-06 10:49:27 /api/detections/latest ............................................................. ~ 505.07ms
  2026-04-06 10:49:28 /frames/cam_1.jpg?t=1775450967924 .................................................... ~ 0.83ms
  2026-04-06 10:49:28 /frames/cam_1.jpg?t=1775450968931 .................................................. ~ 552.84ms
  2026-04-06 10:49:29 /api/v1/gate/report ................................................................ ~ 502.83ms
  2026-04-06 10:49:30 /api/detections/latest ............................................................. ~ 511.20ms
  2026-04-06 10:49:30 /frames/cam_1.jpg?t=1775450969926 .................................................. ~ 553.95ms
  2026-04-06 10:49:30 /frames/cam_1.jpg?t=1775450970933 .................................................... ~ 2.96ms
  2026-04-06 10:49:32 /frames/cam_1.jpg?t=1775450971929 .................................................... ~ 1.52ms
  2026-04-06 10:49:32 /frames/cam_1.jpg?t=1775450972922 .................................................. ~ 534.81ms
  2026-04-06 10:49:33 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:49:34 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:49:34 /frames/cam_1.jpg?t=1775450973923 ........................................................ ~ 1s
  2026-04-06 10:49:36 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:49:36 /frames/cam_1.jpg?t=1775450974929 ........................................................ ~ 1s
  2026-04-06 10:49:38 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:49:36 /frames/cam_1.jpg?t=1775450975927 ........................................................ ~ 2s
  2026-04-06 10:49:39 /api/v1/gate/report ...................................................................... ~ 2s
  2026-04-06 10:49:38 /frames/cam_1.jpg?t=1775450976922 ........................................................ ~ 3s
  2026-04-06 10:49:39 /api/detections/latest ................................................................... ~ 3s
  2026-04-06 10:49:39 /frames/cam_1.jpg?t=1775450977928 ........................................................ ~ 3s
  2026-04-06 10:49:43 /dashboard ............................................................................... ~ 1s
  2026-04-06 10:49:42 /frames/cam_1.jpg?t=1775450978931 ........................................................ ~ 2s
  2026-04-06 10:49:43 /frames/cam_1.jpg?t=1775450979926 ........................................................ ~ 1s
  2026-04-06 10:49:44 /api/detections/latest ............................................................. ~ 532.18ms
  2026-04-06 10:49:44 /frames/cam_1.jpg?t=1775450980923 .................................................. ~ 543.24ms
  2026-04-06 10:49:44 /frames/cam_1.jpg?t=1775450981925 .................................................. ~ 538.78ms
  2026-04-06 10:49:45 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:49:45 /frames/cam_1.jpg?t=1775450983280 ........................................................ ~ 1s
  2026-04-06 10:49:45 /frames/cam_1.jpg?t=1775450984313 ........................................................ ~ 1s
  2026-04-06 10:49:46 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:49:46 /frames/cam_1.jpg?t=1775450986178 ........................................................ ~ 1s
  2026-04-06 10:49:47 /frames/cam_1.jpg?t=1775450987776 .................................................... ~ 9.54ms
  2026-04-06 10:49:48 /api/detections/latest ............................................................. ~ 555.82ms
  2026-04-06 10:49:49 /frames/cam_1.jpg?t=1775450987992 .................................................... ~ 0.88ms
  2026-04-06 10:49:49 /frames/cam_1.jpg?t=1775450989356 .................................................... ~ 4.66ms
  2026-04-06 10:49:49 /api/v1/gate/report ................................................................ ~ 516.56ms
  2026-04-06 10:49:50 /frames/cam_1.jpg?t=1775450989924 .................................................... ~ 0.56ms
  2026-04-06 10:49:51 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:49:52 /frames/cam_1.jpg?t=1775450990987 .................................................... ~ 2.06ms
  2026-04-06 10:49:52 /frames/cam_1.jpg?t=1775450991927 ................................................... ~ 11.62ms
  2026-04-06 10:49:53 /frames/cam_1.jpg?t=1775450992936 .................................................... ~ 0.77ms
  2026-04-06 10:49:53 /frames/cam_1.jpg?t=1775450993924 .................................................. ~ 642.69ms
  2026-04-06 10:49:54 /api/v1/gate/report ................................................................ ~ 515.06ms
  2026-04-06 10:49:55 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:49:55 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:49:56 /frames/cam_1.jpg?t=1775450995211 .................................................. ~ 519.40ms
  2026-04-06 10:49:56 /frames/cam_1.jpg?t=1775450995943 .................................................... ~ 9.00ms
  2026-04-06 10:49:57 /api/detections/latest ............................................................. ~ 516.64ms
  2026-04-06 10:49:58 /frames/cam_1.jpg?t=1775450996922 .................................................... ~ 0.48ms
  2026-04-06 10:49:58 /frames/cam_1.jpg?t=1775450997924 .................................................... ~ 3.77ms
  2026-04-06 10:49:59 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:49:59 /frames/cam_1.jpg?t=1775450999297 ........................................................ ~ 1s
  2026-04-06 10:50:00 /frames/cam_1.jpg?t=1775450999929 ................................................... ~ 13.70ms
  2026-04-06 10:50:01 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:49:43 /dashboard .............................................................................. ~ 20s
  2026-04-06 10:50:01 /frames/cam_1.jpg?t=1775451001012 ........................................................ ~ 2s
  2026-04-06 10:50:04 /api/detections/latest ............................................................. ~ 516.50ms
  2026-04-06 10:50:04 /api/v1/gate/report ...................................................................... ~ 2s
  2026-04-06 10:50:04 /frames/cam_1.jpg?t=1775451004163 ........................................................ ~ 2s
  2026-04-06 10:50:05 /api/detections/latest ................................................................... ~ 4s
  2026-04-06 10:50:11 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:50:12 /api/internal/cameras .............................................................. ~ 530.64ms
  2026-04-06 10:50:12 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:14 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:50:13 /frames/cam_1.jpg?t=1775451011412 ........................................................ ~ 2s
  2026-04-06 10:50:14 /frames/cam_1.jpg?t=1775451012432 ........................................................ ~ 1s
  2026-04-06 10:50:15 /api/detections/latest ............................................................. ~ 524.71ms
  2026-04-06 10:50:15 /frames/cam_1.jpg?t=1775451014273 .................................................. ~ 532.31ms
  2026-04-06 10:50:16 /frames/cam_1.jpg?t=1775451015766 .................................................... ~ 5.60ms
  2026-04-06 10:50:16 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:17 /frames/cam_1.jpg?t=1775451016129 .................................................... ~ 0.38ms
  2026-04-06 10:50:17 /frames/cam_1.jpg?t=1775451017037 .................................................... ~ 0.89ms
  2026-04-06 10:50:04 /gate ................................................................................... ~ 16s
  2026-04-06 10:50:20 /frames/cam_1.jpg?t=1775451020 ....................................................... ~ 0.32ms
  2026-04-06 10:50:20 /api/v1/gate/report ................................................................ ~ 511.73ms
  2026-04-06 10:50:20 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:21 /api/detections/latest ................................................................... ~ 2s
  2026-04-06 10:50:21 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:50:20 /frames/cam_1.jpg?t=1775451020481 ........................................................ ~ 3s
  2026-04-06 10:50:23 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:22 /frames/cam_1.jpg?t=1775451020587 ........................................................ ~ 1s
  2026-04-06 10:50:23 /frames/cam_1.jpg?t=1775451021017 ........................................................ ~ 1s
  2026-04-06 10:50:23 /frames/cam_1.jpg?t=1775451021717 ........................................................ ~ 1s
  2026-04-06 10:50:24 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:50:24 /frames/cam_1.jpg?t=1775451022737 ........................................................ ~ 1s
  2026-04-06 10:50:24 /frames/cam_1.jpg?t=1775451023284 ........................................................ ~ 1s
  2026-04-06 10:50:25 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:24 /frames/cam_1.jpg?t=1775451024262 ........................................................ ~ 2s
  2026-04-06 10:50:25 /api/detections/latest ................................................................... ~ 2s
  2026-04-06 10:50:25 /frames/cam_1.jpg?t=1775451024069 ........................................................ ~ 2s
  2026-04-06 10:50:26 /frames/cam_1.jpg?t=1775451024851 ........................................................ ~ 1s
  2026-04-06 10:50:27 /frames/cam_1.jpg?t=1775451025097 .................................................... ~ 4.67ms
  2026-04-06 10:50:27 /frames/cam_1.jpg?t=1775451026184 ................................................... ~ 18.38ms
  2026-04-06 10:50:28 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:29 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:50:29 /frames/cam_1.jpg?t=1775451027514 ........................................................ ~ 1s
  2026-04-06 10:50:29 /frames/cam_1.jpg?t=1775451028391 ........................................................ ~ 1s
  2026-04-06 10:50:30 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:50:29 /frames/cam_1.jpg?t=1775451029194 ........................................................ ~ 2s
  2026-04-06 10:50:31 /api/v1/gate/report ................................................................ ~ 531.41ms
  2026-04-06 10:50:30 /frames/cam_1.jpg?t=1775451025529 ........................................................ ~ 1s
  2026-04-06 10:50:32 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:31 /frames/cam_1.jpg?t=1775451029789 ........................................................ ~ 1s
  2026-04-06 10:50:33 /camera-config ........................................................................... ~ 1s
  2026-04-06 10:50:32 /frames/cam_1.jpg?t=1775451030577 ........................................................ ~ 2s
  2026-04-06 10:50:34 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:34 /frames/cam_1.jpg?t=1775451030655 ........................................................ ~ 1s
  2026-04-06 10:50:35 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:50:34 /frames/cam_1.jpg?t=1775451031207 ........................................................ ~ 2s
  2026-04-06 10:50:35 /frames/cam_1.jpg?t=1775451031943 ........................................................ ~ 1s
  2026-04-06 10:50:36 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:36 /frames/cam_1.jpg?t=1775451032131 ........................................................ ~ 1s
  2026-04-06 10:50:36 /frames/cam_1.jpg?t=1775451032890 ........................................................ ~ 1s
  2026-04-06 10:50:37 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:36 /frames/cam_1.jpg?t=1775451033251 ........................................................ ~ 2s
  2026-04-06 10:50:37 /api/v1/gate/report ...................................................................... ~ 6s
  2026-04-06 10:50:37 /frames/cam_1.jpg?t=1775451033782 ........................................................ ~ 6s
  2026-04-06 10:50:39 /frames/cam_1.jpg?t=1775451034637 ........................................................ ~ 4s
  2026-04-06 10:50:43 /frames/cam_1.jpg?t=1775451035566 ................................................... ~ 16.38ms
  2026-04-06 10:50:43 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:50:43 /frames/cam_1.jpg?t=1775451035721 ........................................................ ~ 1s
  2026-04-06 10:50:43 /frames/cam_1.jpg?t=1775451035934 ........................................................ ~ 1s
  2026-04-06 10:50:44 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:33 /camera-config .......................................................................... ~ 14s
  2026-04-06 10:50:43 /frames/cam_1.jpg?t=1775451036494 ........................................................ ~ 3s
  2026-04-06 10:50:44 /frames/cam_1.jpg?t=1775451036927 ........................................................ ~ 2s
  2026-04-06 10:50:46 /frames/cam_1.jpg?t=1775451037578 ........................................................ ~ 1s
  2026-04-06 10:50:47 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:47 /frames/cam_1.jpg?t=1775451038490 ........................................................ ~ 1s
  2026-04-06 10:50:47 /frames/cam_1.jpg?t=1775451039489 ........................................................ ~ 1s
  2026-04-06 10:50:47 /frames/cam_1.jpg?t=1775451040498 ........................................................ ~ 1s
  2026-04-06 10:50:48 /frames/cam_1.jpg?t=1775451041488 .................................................... ~ 8.26ms
  2026-04-06 10:50:48 /frames/cam_1.jpg?t=1775451042489 .................................................... ~ 6.87ms
  2026-04-06 10:50:48 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:50:48 /frames/cam_1.jpg?t=1775451043488 ........................................................ ~ 1s
  2026-04-06 10:50:48 /api/v1/gate/report ...................................................................... ~ 2s
  2026-04-06 10:50:48 /frames/cam_1.jpg?t=1775451043880 ........................................................ ~ 2s
  2026-04-06 10:50:49 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:50:50 /frames/cam_1.jpg?t=1775451044523 .................................................. ~ 528.19ms
  2026-04-06 10:50:50 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:50 /frames/cam_1.jpg?t=1775451044922 ........................................................ ~ 1s
  2026-04-06 10:50:50 /frames/cam_1.jpg?t=1775451045926 ........................................................ ~ 1s
  2026-04-06 10:50:51 /api/detections/latest ............................................................. ~ 513.47ms
  2026-04-06 10:50:51 /frames/cam_1.jpg?t=1775451046935 .................................................. ~ 519.93ms
  2026-04-06 10:50:51 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:50:51 /frames/cam_1.jpg?t=1775451047653 ........................................................ ~ 1s
  2026-04-06 10:50:53 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:50:52 /frames/cam_1.jpg?t=1775451049273 ........................................................ ~ 2s
  2026-04-06 10:50:53 /frames/cam_1.jpg?t=1775451049539 ........................................................ ~ 1s
  2026-04-06 10:50:54 /api/detections/latest ............................................................. ~ 515.84ms
  2026-04-06 10:50:54 /frames/cam_1.jpg?t=1775451050951 .................................................. ~ 524.00ms
  2026-04-06 10:50:54 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:54 /frames/cam_1.jpg?t=1775451052157 ........................................................ ~ 1s
  2026-04-06 10:50:55 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:50:55 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:50:54 /frames/cam_1.jpg?t=1775451053130 ........................................................ ~ 2s
  2026-04-06 10:50:57 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:56 /frames/cam_1.jpg?t=1775451053998 ........................................................ ~ 1s
  2026-04-06 10:50:57 /frames/cam_1.jpg?t=1775451053499 ........................................................ ~ 1s
  2026-04-06 10:50:58 /api/detections/latest ............................................................. ~ 513.90ms
  2026-04-06 10:50:58 /frames/cam_1.jpg?t=1775451054484 .................................................. ~ 532.61ms
  2026-04-06 10:50:58 /frames/cam_1.jpg?t=1775451055010 .................................................. ~ 527.28ms
  2026-04-06 10:50:59 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:50:58 /frames/cam_1.jpg?t=1775451055597 ........................................................ ~ 1s
  2026-04-06 10:51:00 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:50:59 /frames/cam_1.jpg?t=1775451057189 ........................................................ ~ 2s
  2026-04-06 10:51:01 /api/detections/latest ............................................................. ~ 518.61ms
  2026-04-06 10:51:01 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:51:00 /frames/cam_1.jpg?t=1775451058495 ........................................................ ~ 2s
